lemma,obj_count,obj_immediate_count,pct_immediate
채우+ㄹ,1,0,0.0
알+아+내+려,1,1,100.0
전가+하+ㄹ,1,0,0.0
재점검+하+어,1,1,100.0
감내+하+지,1,1,100.0
토하+었+다,1,1,100.0
건네+어,1,1,100.0
가리+어+주+고,1,1,100.0
마시+던,1,1,100.0
회복+하+어야,1,0,0.0
내리+어,1,1,100.0
누리+었+다+고,1,1,100.0
끝내+어+버리+ㄴ,1,1,100.0
배양+하+지,1,1,100.0
빌리+어+주+는,1,1,100.0
대행+하+고,1,1,100.0
줄이+어,1,1,100.0
괴+자,1,1,100.0
망가뜨리+고,1,1,100.0
남발+하+곤,1,1,100.0
미루+는,1,0,0.0
떨어뜨리+는,1,1,100.0
찾+을,1,1,100.0
탄생+시키+ㄹ,1,1,100.0
전망+하+는,1,1,100.0
커버+하+ㄹ,1,1,100.0
저상+시키+는,1,1,100.0
악화+시키+지,1,0,0.0
보+아야지,1,1,100.0
여기+지,1,0,0.0
체념+하+려,1,1,100.0
싫어하+고,1,1,100.0
흩뜨리+어,1,1,100.0
복원+하+ㄹ,1,0,0.0
성찰+하+어,1,1,100.0
타+ㄴ다는,1,1,100.0
가지+시+ㅂ시오,1,0,0.0
열+ㄹ,1,1,100.0
중단+시키+ㄹ,1,1,100.0
하+어+오+았+던,1,1,100.0
창출+하+어+나가+아야,1,1,100.0
잃+어+버리+고,1,1,100.0
올리+려,1,1,100.0
빌리+어,1,1,100.0
들려주+었+다,1,1,100.0
구입+하+ㄴ,1,1,100.0
잃+었+다+고,1,1,100.0
의식+하+ㄹ,1,0,0.0
되찾+는,1,1,100.0
들이+어+오+기,1,0,0.0
허비+하+고,1,0,0.0
보이+ㄴ,1,1,100.0
환전+하+ㄴ,1,0,0.0
시정+하+어,1,1,100.0
낭비+하+었+다,1,1,100.0
시정+하+지,1,0,0.0
선물+하+ㄴ다+고,1,0,0.0
높이+어+주+ㄴ다,1,1,100.0
경시+하+는,1,0,0.0
확산+시키+ㄴ다,1,0,0.0
황폐화+시키+는,1,0,0.0
기다리+ㅂ니다,1,1,100.0
이식+시키+ㄴ다,1,1,100.0
가지+ㅂ시다,1,0,0.0
만나+ㅆ었+다,1,1,100.0
때리+었+다,1,0,0.0
펴+었+다,1,1,100.0
위장+하+고,1,0,0.0
달리+게,1,1,100.0
매+어+달+ㄴ,1,0,0.0
세습+하+고,1,0,0.0
보이+어+주+고자,1,0,0.0
꾀하+었+다,1,1,100.0
내딛+었+다,1,1,100.0
잘리+는,1,1,100.0
주장+하+게,1,1,100.0
채택+하+어야,1,1,100.0
설파+하+게,1,0,0.0
발휘+하+었+던,1,1,100.0
찾+아+내+ㄴ다,1,0,0.0
초월+하+어,1,1,100.0
따지+어+나가+ㄹ,1,1,100.0
찢+는,1,1,100.0
시도+하+고자,1,1,100.0
배우+었+던,1,1,100.0
바꾸+고자,1,1,100.0
풍미+하+었+다,1,1,100.0
방문+하+었+던,1,1,100.0
꼽+으라+고,1,0,0.0
묶+고자,1,0,0.0
하+리+라고,1,0,0.0
요약+하+는,1,0,0.0
위협+하+던,1,1,100.0
방어+하+기,1,1,100.0
터득+하+ㄴ,1,1,100.0
찍+게,1,1,100.0
임신+하+고,1,1,100.0
펼치+어+나+아+가+ㅆ+다,1,1,100.0
오해+하+기,1,1,100.0
내놓+ㄴ,1,1,100.0
제시+하+었+ㄹ,1,1,100.0
무기+연기+하+ㄴ,1,1,100.0
부르+었+다.,1,0,0.0
고심+하+게,1,1,100.0
내걸+었+다,1,1,100.0
물리치+ㄴ다는,1,1,100.0
확증+하+어,1,1,100.0
감명+시키+ㄴ다,1,1,100.0
펼치+ㄹ,1,1,100.0
개국+하+라+고,1,1,100.0
만들+어+지+ㄴ,1,0,0.0
강조+되+었+다,1,0,0.0
보고+하+었+다,1,1,100.0
예증+하+ㄹ,1,1,100.0
예상+하+ㄹ,1,1,100.0
가미+하+었+다,1,1,100.0
금하+ㄴ다,1,1,100.0
부기+하+어,1,1,100.0
부상+당하+ㄴ,1,1,100.0
명백+하+게,1,1,100.0
검사+하+ㄹ,1,1,100.0
죽이+려,1,1,100.0
촬영+하+어,1,1,100.0
농업+혁명+이+라,1,0,0.0
촬영+하+는,1,1,100.0
성취+하+ㄹ,1,1,100.0
묻+ㄹ,1,1,100.0
자임+하+고,1,0,0.0
두+었+던,1,1,100.0
다하+ㄴ,1,1,100.0
보내+어야,1,1,100.0
확립+하+어,1,1,100.0
검증+하+ㄹ,1,1,100.0
교육+하+기,1,1,100.0
굳히+는,1,0,0.0
비방+하+는,1,1,100.0
멸하+ㄴ다는,1,1,100.0
지연+시키+는,1,1,100.0
심화+시키+었+다,1,0,0.0
이행+하+겠+다는,1,1,100.0
입문+시키+려,1,1,100.0
쓰+려는,1,0,0.0
놓치+ㄹ,1,0,0.0
자극+하+는,1,1,100.0
권하+고,1,1,100.0
말리+었+던,1,1,100.0
허물+ㄹ,1,1,100.0
중지+하+어야,1,1,100.0
추진+하+어+오+ㄴ,1,0,0.0
오르+아,1,1,100.0
진단+하+었+다,1,0,0.0
간과+하+ㄴ,1,1,100.0
시정+하+는,1,1,100.0
털+었+다,1,1,100.0
원망+하+ㄴ,1,1,100.0
훔치+어,1,1,100.0
양분+시키+는,1,1,100.0
깨닫+았+ㄹ까,1,0,0.0
선언+하+ㄴ,1,1,100.0
팔+지,1,1,100.0
전하+느냐,1,0,0.0
회구+하+ㄴ다,1,1,100.0
내리+어야,1,1,100.0
넣+으려는,1,0,0.0
기웃+거리+어,1,1,100.0
헤치+ㄹ,1,0,0.0
끝맺+는다,1,1,100.0
벗기+자는,1,1,100.0
펴+려,1,1,100.0
경시+하+ㄴ,1,1,100.0
찾+았+나,1,0,0.0
고도화+하+지,1,1,100.0
건드리+게,1,1,100.0
호위+하+고,1,1,100.0
점령+하+었+ㄹ,1,1,100.0
짐작+하+는,1,1,100.0
재촉+하+었+다,1,1,100.0
물리+고자,1,1,100.0
따르+았+다,1,1,100.0
철학화+하+어,1,0,0.0
맞+는,1,1,100.0
찾+으려고,1,1,100.0
행사+하+고,1,1,100.0
팽개치+었+다,1,0,0.0
공략+하+는,1,1,100.0
앓+ㄴ,1,1,100.0
무덤+이+라+고,1,0,0.0
달리+었+던,1,1,100.0
서성+거리+었+다,1,0,0.0
기인+되+ㄴ,1,0,0.0
마련+하+지,1,1,100.0
펴+지,1,1,100.0
알+았+어+요,1,1,100.0
물러나+게,1,1,100.0
증액+하+는,1,0,0.0
펴+려는,1,1,100.0
물+었+다,1,0,0.0
되새기+어,1,0,0.0
닦+았+다,1,1,100.0
돌리+ㄹ,1,0,0.0
이룩되+ㄴ,1,0,0.0
약화+시키+ㄴ다,1,1,100.0
의하+ㄴ,1,0,0.0
타협+하+는,1,0,0.0
내세우+지,1,1,100.0
가리키+지,1,1,100.0
먹이+는,1,1,100.0
빼먹+ㄴ,1,1,100.0
불러모으+는,1,1,100.0
수놓+았+다,1,0,0.0
드리+ㄹ,1,1,100.0
섬기+ㄴ다,1,0,0.0
물리치+는,1,1,100.0
바르+ㄴ,1,0,0.0
방출+하+고,1,0,0.0
회의+하+었+다,1,0,0.0
거역+하+ㄹ,1,1,100.0
묘사+하+게,1,0,0.0
맞이+하+ㄴ,1,1,100.0
쫓+아+내+는,1,1,100.0
추구+하+고,1,1,100.0
향하+지,1,1,100.0
앓+게,1,1,100.0
앓+는다+고,1,1,100.0
짓+었+기,1,1,100.0
물+ㄴ,1,0,0.0
고찰+하+다,1,0,0.0
빼+어,1,1,100.0
이해+하+고자,1,1,100.0
손꼽+아,1,0,0.0
조화+시키+ㄴ,1,0,0.0
속이+ㄴ다+고,1,1,100.0
수놓+았+던,1,1,100.0
무시+하+고자,1,1,100.0
물리치+겠+다는,1,1,100.0
밝히+ㄴ다,1,1,100.0
비교+하+ㄴ다+고,1,0,0.0
지네+철+이+라,1,1,100.0
통치+하+ㄹ,1,1,100.0
덮+어,1,1,100.0
누리+었+던,1,1,100.0
맡+는다,1,1,100.0
대+라,1,1,100.0
묻+어,1,0,0.0
쌓+아야,1,1,100.0
권고+하+는,1,1,100.0
꽂+지,1,1,100.0
연상+시키+ㄴ다,1,1,100.0
배출+하+ㄴ다는,1,0,0.0
물리치+기,1,1,100.0
가두+ㄴ다,1,1,100.0
막+는다,1,1,100.0
잡+아,1,1,100.0
형성+하+었+던,1,1,100.0
남기+어+놓+ㄴ,1,1,100.0
둘러치+ㄴ,1,1,100.0
주저+하+고,1,1,100.0
때+ㅆ+던,1,1,100.0
상징+하+기,1,1,100.0
역설+하+ㄴ,1,0,0.0
체계화+하+ㄴ,1,0,0.0
숭상+하+던,1,1,100.0
신봉+하+게,1,1,100.0
펴+ㄴ다,1,1,100.0
우선+하+는,1,1,100.0
부과+하+었+다,1,1,100.0
알+아+보+ㄴ,1,0,0.0
흐르+게,1,1,100.0
불+ㄹ,1,1,100.0
신성+하+ㄴ,1,1,100.0
발산+하+고,1,0,0.0
날+는,1,1,100.0
얻+어,1,1,100.0
붙이+었+던,1,0,0.0
삼+게,1,1,100.0
잉태+하+ㄴ,1,1,100.0
자+지,1,1,100.0
껴입+는,1,1,100.0
끌+ㄴ다+고,1,1,100.0
껴입+읍시다,1,1,100.0
피하+어야,1,1,100.0
입+을,1,1,100.0
걷+ㄹ,1,1,100.0
빼앗+기,1,1,100.0
신+자,1,1,100.0
풍미+하+고,1,1,100.0
걷+다,1,1,100.0
풀+게,1,1,100.0
소요+하+곤,1,1,100.0
숙지+하+고,1,1,100.0
쌓+ㄴ,1,1,100.0
감싸+아,1,1,100.0
벗+ㅂ시다,1,1,100.0
처리+하+는,1,1,100.0
두+ㅂ시다,1,0,0.0
준비+하+ㅂ니다,1,1,100.0
걷+습니다,1,1,100.0
이식+시키+는,1,1,100.0
되찾+습니다,1,1,100.0
지양+하+고,1,1,100.0
보+ㅂ시다,1,0,0.0
갈아입+어야,1,1,100.0
가지+어+오+면,1,0,0.0
격리+시키+는,1,0,0.0
말리+지,1,1,100.0
짜+기,1,1,100.0
가리키+ㅂ니다,1,0,0.0
칠하+ㄴ,1,1,100.0
다치+게,1,1,100.0
제치+어,1,1,100.0
구하+던,1,0,0.0
지+ㄴ다,1,1,100.0
정하+ㄴ다,1,1,100.0
치+려는,1,1,100.0
망가뜨리+지,1,1,100.0
기르+어야,1,1,100.0
기르+자,1,1,100.0
살+아+나가+기,1,1,100.0
짓+기,1,1,100.0
신+고,1,1,100.0
느끼+ㅂ니다,1,0,0.0
이식+하+기,1,1,100.0
짓누르+는,1,0,0.0
떼+어,1,1,100.0
닮+았+다,1,1,100.0
관찰+하+게,1,0,0.0
깨닫+는,1,1,100.0
정하+어야,1,1,100.0
짜+ㅂ니다,1,0,0.0
놓치+는,1,1,100.0
피+하+고,1,0,0.0
맡+습니다,1,1,100.0
헤치+고,1,1,100.0
발동+시키+는,1,1,100.0
공격+하+ㄹ,1,1,100.0
하+ㅂ시다,1,1,100.0
회상+하+는,1,1,100.0
살피+어+보+ㅂ시다,1,1,100.0
밋밋+하+게,1,1,100.0
회상+하+어,1,1,100.0
신+어,1,1,100.0
매+지,1,1,100.0
매+ㄹ,1,1,100.0
포착+하+ㄹ,1,1,100.0
산화+시키+는,1,1,100.0
끼+ㄴ,1,0,0.0
뭉뚱그리+어,1,0,0.0
용이+하+게,1,1,100.0
확보+하+게,1,1,100.0
써넣+는,1,0,0.0
증대+하+게,1,0,0.0
벗+었+ㄹ,1,1,100.0
쳐다보+ㄴ,1,0,0.0
총칭+하+는,1,1,100.0
누르+는,1,0,0.0
관광+하+었+다,1,1,100.0
내어주+게,1,0,0.0
내리+ㄹ,1,1,100.0
재건+하+ㄴ,1,1,100.0
부각+시키+어,1,1,100.0
깨닫+았+ㄹ,1,0,0.0
포기+하+었+던,1,1,100.0
능가+하+게,1,1,100.0
휩쓸리+어,1,1,100.0
요청+하+ㄴ다,1,0,0.0
포함+시키+지,1,0,0.0
여기+리라+고,1,0,0.0
첨가+하+ㄹ,1,1,100.0
획득+하+ㄴ,1,1,100.0
체결+하+ㄴ,1,0,0.0
펼치+고,1,1,100.0
시도+하+ㄴ다+고,1,1,100.0
장악+하+었+ㄹ,1,1,100.0
되+ㄴ다,1,0,0.0
요약+하+ㄹ,1,0,0.0
정리+하+고,1,0,0.0
얽매+는,1,0,0.0
정당화+시키+어,1,1,100.0
고려+하+게,1,1,100.0
설명+하+지,1,1,100.0
잇+어+가+ㄴ다,1,1,100.0
붙이+었+다는,1,1,100.0
치료+하+지,1,1,100.0
안하+었+던,1,1,100.0
일소+하+자는,1,1,100.0
걷+지,1,1,100.0
남기+어+주+었+다,1,1,100.0
망가뜨리+는,1,1,100.0
당하+었+던,1,1,100.0
갈+고,1,0,0.0
빼앗+기+고,1,1,100.0
겪+기,1,1,100.0
정립+하+어,1,1,100.0
염하+었+다,1,1,100.0
달구+어,1,0,0.0
심+어+주+어야,1,0,0.0
달래+려는,1,1,100.0
늦추+는,1,1,100.0
키우+자는,1,1,100.0
밟히+ㄴ,1,1,100.0
떠올리+는,1,0,0.0
막+으면,1,1,100.0
찾+아+주+는,1,1,100.0
밟+았+던,1,1,100.0
줄이+ㄴ,1,1,100.0
까뭉개+었+다는,1,0,0.0
찬성+하+고,1,1,100.0
채우+어+두+고,1,0,0.0
망치+는,1,1,100.0
뜨+자,1,0,0.0
갈+는,1,1,100.0
단축+하+ㄹ,1,1,100.0
가르키+는,1,0,0.0
시도+하+ㄴ,1,1,100.0
앙갚음+하+기,1,1,100.0
파괴+하+었+다,1,1,100.0
포착+하+지,1,1,100.0
조절+하+ㄴ다는,1,0,0.0
납득+시키+ㄹ,1,0,0.0
넘기+어+주+ㄴ,1,0,0.0
이양+하+어,1,1,100.0
소개+하+었+다,1,0,0.0
배가+하+ㄴ다,1,1,100.0
채택+하+ㄹ,1,1,100.0
짜맞추+기,1,0,0.0
주도+하+었+다,1,1,100.0
도출+하+는,1,1,100.0
공전+하+고,1,1,100.0
첨가+시키+는,1,0,0.0
따+아+오+ㄴ,1,1,100.0
잦+는,1,1,100.0
형성+시키+는,1,1,100.0
만들+어+가+는,1,1,100.0
짓누르+고,1,1,100.0
간주+하+어,1,0,0.0
조망+하+어,1,1,100.0
매도+하+어,1,0,0.0
우선시+하+는,1,1,100.0
정하+기,1,1,100.0
상정+하+지,1,0,0.0
추적+하+어,1,1,100.0
통제+하+ㄴ다는,1,1,100.0
공급+하+지,1,1,100.0
노출+시키+었+다,1,1,100.0
살피+어+보+기,1,0,0.0
메우+어,1,1,100.0
끼치+ㄴ다는,1,1,100.0
무시+하+고,1,0,0.0
유지+하+어+오+았+다,1,0,0.0
멈추+게,1,1,100.0
형성+시키+었+다,1,0,0.0
표시+하+고,1,1,100.0
형성+하+었+으리라,1,1,100.0
에워싸+고,1,0,0.0
늦추+지,1,1,100.0
부정시+하+는,1,1,100.0
강점+하+었+다,1,1,100.0
처형+시키+었+다,1,0,0.0
함께+하+는,1,1,100.0
추앙+하+는,1,0,0.0
번식+하+는,1,1,100.0
지키+었+다,1,1,100.0
지속+하+는,1,1,100.0
수행+하+게,1,1,100.0
구현+하+었+던,1,1,100.0
종식+시키+는,1,1,100.0
설정+하+었+ㄹ,1,0,0.0
띠+었+ㄹ,1,1,100.0
챙기+었+다,1,1,100.0
감금+하+는,1,1,100.0
넘어서+지,1,1,100.0
유지+시키+ㄹ,1,0,0.0
고수+하+어,1,1,100.0
계획+하+게,1,1,100.0
비난+하+었+다,1,0,0.0
대중화+하+는,1,0,0.0
맞추+게,1,1,100.0
결집+하+어,1,1,100.0
찾+는다는,1,1,100.0
피우+ㄴ,1,1,100.0
모색+하+ㄹ,1,1,100.0
재고+하+ㄹ,1,1,100.0
추진+하+게,1,1,100.0
받아들이+려+하+고,1,1,100.0
가정+하+ㄹ,1,1,100.0
촉진+시키+고,1,1,100.0
확보+하+어+나가+는,1,1,100.0
창출+하+어야,1,1,100.0
뛰어넘+ㄴ,1,1,100.0
띠+었었+다,1,1,100.0
채우+어+나가+ㅆ+다,1,0,0.0
되찾+ㄴ,1,1,100.0
부가+시키+어+나가+ㄹ,1,1,100.0
파+아+내+ㅆ+다,1,1,100.0
되풀이+하+ㄹ,1,1,100.0
외우+ㄹ,1,0,0.0
계승+하+는,1,1,100.0
더럽히+는,1,1,100.0
내세우+ㄴ,1,1,100.0
안기+어+주+는,1,1,100.0
분리+하+기,1,1,100.0
겪+ㄹ,1,1,100.0
자르+는,1,1,100.0
운용+하+고,1,0,0.0
불비례현상+이+라,1,0,0.0
쪼+아,1,1,100.0
회수+하+기,1,1,100.0
훼손+하+는,1,1,100.0
지향+하+어,1,1,100.0
하+어+보+았+다,1,1,100.0
받치+는,1,1,100.0
가열+하+ㄹ,1,1,100.0
개정+하+어야,1,0,0.0
규명+하+기,1,0,0.0
넣+었+ㄹ,1,0,0.0
함유+하+었+기,1,1,100.0
진전+시키+ㄹ,1,1,100.0
활성화+시키+는,1,1,100.0
분리+하+어+내+는,1,0,0.0
섬기+는,1,1,100.0
보여주+ㄴ다,1,0,0.0
분류+하+는,1,0,0.0
유린+하+었+다,1,1,100.0
우회+하+ㄹ,1,1,100.0
재확립+하+ㄹ,1,1,100.0
하+어+보+지,1,1,100.0
분석+하+고자,1,0,0.0
빠뜨리+어+버리+었+다,1,1,100.0
떠들+어+대+ㄹ,1,0,0.0
언급+하+고,1,1,100.0
갈취+하+었+다,1,1,100.0
생성+하+ㄴ다+고,1,0,0.0
잊+어+버리+게,1,1,100.0
씌+었+던,1,1,100.0
되살리+었+던,1,1,100.0
모르+았+기,1,1,100.0
답습+하+ㄹ,1,1,100.0
왜곡+시키+고,1,1,100.0
엮+어+내+ㄹ,1,1,100.0
공표+하+지,1,1,100.0
탈피+하+지,1,0,0.0
저술+하+었+다,1,1,100.0
추구+하+ㄹ,1,1,100.0
드러내+려고,1,0,0.0
다루+ㄴ다는,1,1,100.0
관철+시키+는,1,0,0.0
포착+하+는,1,1,100.0
관리+하+고,1,1,100.0
채우+어+주+ㄹ,1,1,100.0
지배+하+었+기,1,1,100.0
적용+하+는,1,1,100.0
구분+하+어야,1,0,0.0
훈련+시키+는,1,0,0.0
배분+하+는,1,0,0.0
왜곡+시키+는,1,0,0.0
경주+하+었+다,1,1,100.0
적용+하+ㄴ,1,1,100.0
떨어뜨리+기,1,1,100.0
연상+하+기,1,1,100.0
낳+기,1,1,100.0
운용+되+ㄴ,1,0,0.0
경험+하+어+오+았+던,1,1,100.0
일삼+아+오+았+다,1,1,100.0
확정+하+어,1,0,0.0
압축+하+는,1,0,0.0
연출+하+어+내+곤,1,1,100.0
제한+하+는,1,1,100.0
공표+하+곤,1,1,100.0
확산+시키+ㄴ,1,0,0.0
대치+하+어야,1,0,0.0
확대+하+는,1,0,0.0
야기+하+기,1,1,100.0
받+아+오+ㄴ,1,1,100.0
시험+하+었+다,1,1,100.0
절약+하+ㄹ,1,0,0.0
바라보+ㄹ,1,0,0.0
세우+고,1,1,100.0
행하+ㄹ,1,1,100.0
거치+어,1,1,100.0
수렴+하+ㄹ,1,0,0.0
활용+하+ㄹ,1,0,0.0
허용+하+는,1,1,100.0
수행+하+고,1,1,100.0
전송+하+어야,1,0,0.0
위축+시키+기,1,0,0.0
압축+시키+ㄹ,1,1,100.0
설립+하+고자,1,0,0.0
실현+시키+기,1,1,100.0
넘+지,1,1,100.0
조직화+하+ㄹ,1,0,0.0
금지+하+고,1,0,0.0
검토+하+어야,1,1,100.0
저지르+는,1,1,100.0
부여+하+게,1,0,0.0
조제+하+었+다,1,0,0.0
지출+하+ㄴ,1,1,100.0
연루+시키+는,1,0,0.0
생성+하+었+다,1,1,100.0
긁+어,1,1,100.0
버리+게,1,1,100.0
처리+하+어+나가+기,1,0,0.0
녹이+ㄴ다,1,0,0.0
훼손+하+고,1,1,100.0
함유+하+는,1,0,0.0
관장+하+ㄹ,1,1,100.0
빚+었+다,1,0,0.0
감소+시키+어+오+았+다,1,0,0.0
식별+하+ㄹ,1,1,100.0
생성+하+ㄴ,1,1,100.0
식별+하+어+내+ㄹ,1,1,100.0
짜+아+내+ㅆ+다,1,1,100.0
흡수+하+게,1,0,0.0
배열+하+어야,1,1,100.0
끌+었+ㄹ,1,1,100.0
배열+하+ㄹ,1,0,0.0
교란+시키+어+오+았+다,1,1,100.0
차단+하+기,1,1,100.0
죽이+어야,1,1,100.0
영위+하+어+나가+는,1,1,100.0
사용+하+었+ㄹ지,1,1,100.0
염색+하+었+다,1,1,100.0
감시+하+기,1,1,100.0
칠+하+었+다,1,0,0.0
깨+었+다,1,0,0.0
날+아+가+고,1,1,100.0
출판+하+었+다,1,1,100.0
손꼽+는다,1,1,100.0
표+하+ㄹ,1,1,100.0
재탈환+하+고,1,0,0.0
발견+하+어+내+ㄹ,1,1,100.0
바라+던,1,0,0.0
종결짓+었+다,1,1,100.0
재창조+하+어,1,1,100.0
생산+하+ㄹ,1,1,100.0
생각+하+어+내+는,1,1,100.0
변환+하+ㄹ,1,0,0.0
성취+하+어,1,1,100.0
구속+하+는,1,1,100.0
모으+기,1,1,100.0
속이+기,1,1,100.0
확신+하+게,1,1,100.0
위조+하+고,1,1,100.0
표시+하+었+다,1,1,100.0
의심+하+었겠+는가,1,0,0.0
관찰+하+어야,1,1,100.0
토하+기,1,1,100.0
위해서+이+었+지,1,1,100.0
돕+아+주+었+지,1,1,100.0
정련+하+기,1,1,100.0
변환+하+었+다+고,1,0,0.0
알+으냐고,1,1,100.0
발견+하+지,1,0,0.0
하+겠+다+고,1,1,100.0
사랑+하+고,1,0,0.0
주체+하+지,1,1,100.0
흔들+ㄴ,1,1,100.0
담+아,1,1,100.0
끌+게,1,1,100.0
감수+하+었+ㄹ,1,0,0.0
끌+어+가+ㄹ,1,0,0.0
회유+하+게,1,0,0.0
거두+었+ㄹ,1,1,100.0
포기+하+어,1,1,100.0
느끼+어+오+았+습니다,1,1,100.0
내리+어+버리+었+다,1,1,100.0
구하+어,1,1,100.0
갖+자는,1,1,100.0
구하+어+내+ㄴ,1,1,100.0
회생+시키+어,1,0,0.0
맹세+하+ㄴ,1,1,100.0
괴롭히+어,1,1,100.0
불사르+라+고,1,1,100.0
억압+하+었+지+요,1,1,100.0
희생+하+ㄴ,1,1,100.0
실천+하+ㄴ,1,0,0.0
나아가+는,1,0,0.0
대리+만족+하+는,1,1,100.0
거치+고,1,1,100.0
통솔+하+기,1,1,100.0
눈치채+ㄹ,1,1,100.0
정복+하+리라,1,0,0.0
실천+하+기,1,1,100.0
취소+하+어,1,1,100.0
알아차리+었+던,1,0,0.0
장식+하+게,1,1,100.0
압도+하+는,1,1,100.0
지키+려던,1,1,100.0
마치+려는,1,1,100.0
환영+하+었+다,1,0,0.0
번역+하+었+다,1,0,0.0
알+아+요,1,0,0.0
구성+하+던,1,1,100.0
도입+하+었+다,1,1,100.0
금하+지,1,1,100.0
변형+하+었+다,1,0,0.0
반복+하+었+다,1,1,100.0
베풀+겠+노라,1,1,100.0
사용+하+ㄴ,1,1,100.0
알+아+보+ㄹ,1,0,0.0
묶+고,1,1,100.0
하+어+오+았+다,1,1,100.0
소집+하+겠+다+고,1,1,100.0
창안+하+었+다,1,0,0.0
가+ㅆ+다,1,0,0.0
생산+하+었+다,1,0,0.0
지키+어+보+고,1,1,100.0
변화+하+는,1,0,0.0
운반+하+고,1,0,0.0
먹+었+던,1,1,100.0
알+아+내+ㅆ+습니다,1,0,0.0
나타내+었+다,1,1,100.0
살+았+ㄹ,1,1,100.0
추적+하+는,1,0,0.0
가하+었+던,1,1,100.0
함유+하+ㄹ,1,0,0.0
생각+하+어+내+지,1,0,0.0
논박+하+는,1,1,100.0
분리+하+지,1,1,100.0
부여받+았+다,1,1,100.0
파괴+시키+었+다,1,0,0.0
적+으려는,1,0,0.0
옹호+하+고,1,1,100.0
작성+하+었+다,1,1,100.0
만지+었+ㄹ,1,0,0.0
혼동+되+게,1,1,100.0
해독+하+어,1,1,100.0
대조+하+는,1,0,0.0
가지+었었+다,1,1,100.0
증진+시키+ㄹ,1,1,100.0
정복+하+는,1,1,100.0
함유+하+ㄴ다+고,1,0,0.0
포함+하+었+기,1,1,100.0
시도+하+기,1,1,100.0
경영+하+는,1,1,100.0
기억+하+라고,1,1,100.0
부여+하+려는,1,1,100.0
얽히+게,1,0,0.0
가속화+하+는,1,1,100.0
베풀+ㄴ다,1,1,100.0
부리+ㄹ,1,1,100.0
만들+어야,1,0,0.0
번식+시키+ㄴ다,1,1,100.0
찾+아+내+었+다,1,1,100.0
삭히+었+던,1,0,0.0
양육+하+게,1,1,100.0
산화+시키+ㄹ,1,1,100.0
성장+시키+었+다,1,1,100.0
바치+었+던,1,1,100.0
끄+어+내+ㅆ+다,1,1,100.0
믿+는가,1,1,100.0
다니+어+보+고,1,1,100.0
선호+하+게,1,1,100.0
끔찍+하+게,1,1,100.0
벌+게,1,1,100.0
감당+하+는,1,1,100.0
지키+겠+노라+고,1,1,100.0
유치+하+ㄴ,1,1,100.0
수집+하+었+던,1,1,100.0
유치+하+기,1,0,0.0
촉진+하+기,1,1,100.0
떠나+ㅆ+기,1,1,100.0
포함+하+었+다,1,0,0.0
현탁+시키+ㄴ,1,0,0.0
즐기+고,1,0,0.0
입+었+기,1,1,100.0
제조+하+기,1,1,100.0
높이+어+나가+ㄹ,1,0,0.0
유발+하+ㄴ다,1,1,100.0
게속+하+ㄴ다,1,1,100.0
갖+게+되+ㄴ,1,1,100.0
팔+아+버리+었+던,1,1,100.0
전시+하+었+다,1,0,0.0
결정짓+는,1,1,100.0
세우+게,1,1,100.0
맞바꾸+었+다,1,0,0.0
해몽+하+어,1,1,100.0
유혹+하+었+다+고,1,1,100.0
보+게+되+ㄴ,1,1,100.0
꾀+는,1,1,100.0
맡기+었+다,1,1,100.0
지목+하+었+던,1,1,100.0
헤매+ㄴ,1,1,100.0
말하+ㅁ,1,1,100.0
짜+아+내+기,1,1,100.0
계몽+하+기,1,1,100.0
숨기+ㄴ,1,1,100.0
물리+고,1,1,100.0
창설+하+었+다,1,1,100.0
과시+하+었+던,1,0,0.0
데려가+지,1,0,0.0
다투+었+다,1,1,100.0
제압+하+ㄹ,1,1,100.0
꾀하+기,1,1,100.0
두+려고,1,0,0.0
울+었+다,1,1,100.0
연발+하+고,1,1,100.0
데리+어+오+너라,1,1,100.0
데려오+지,1,0,0.0
메우+ㄴ,1,0,0.0
절제+하+었+다,1,0,0.0
묶+는,1,0,0.0
창조+하+시+ㄴ,1,1,100.0
미워하+ㄴ,1,1,100.0
운영+하+ㄹ,1,1,100.0
연결+하+어+주+었+다,1,0,0.0
탈출+하+ㄴ,1,1,100.0
사+게+되+ㄴ,1,1,100.0
숨기+었+다+고,1,1,100.0
빼앗+는가,1,1,100.0
과시+하+는,1,1,100.0
편애+하+었+다,1,1,100.0
살리+었+던,1,1,100.0
얹+어,1,0,0.0
지내+ㅆ+다+고,1,1,100.0
챙겨듣+었+다,1,0,0.0
빛내+ㄴ,1,1,100.0
지휘+하+었+다,1,1,100.0
사르+ㄹ,1,1,100.0
순회+하+던,1,1,100.0
선물+하+었+다+고,1,1,100.0
가+던,1,0,0.0
떠나+ㅆ+다+고,1,1,100.0
떠나+셨+던,1,1,100.0
키우+어+나가+ㅆ+다,1,1,100.0
지세+게,1,1,100.0
주+리라,1,0,0.0
망치+어+버리+ㄹ,1,1,100.0
입+ㄹ,1,1,100.0
먹이+고,1,1,100.0
환영+하+ㄴ,1,1,100.0
약속+하+어야,1,0,0.0
재해석+하+어,1,1,100.0
수놓+아+가+ㅆ+다,1,0,0.0
떠나+지,1,1,100.0
쓰+어+가+ㅆ+다,1,0,0.0
건너+었+다,1,1,100.0
뽐내+고,1,1,100.0
기워맞추+ㄴ,1,1,100.0
